normalized_id,source_log_type,event_kind,event_action,event_time_epoch,event_time_iso,source,entity_id,entity_type,source_entity_id,target_entity_id,process_pid,process_ppid,process_tgid,process_name,process_exe,process_command_line,user_uid,user_euid,group_gid,group_egid,file_path,file_subtype,file_permissions,file_mode,src_ip,dst_ip,src_port,dst_port,local_address,local_port,remote_address,remote_port,protocol_name,protocol_number,network_direction,flow_duration,duration,rate,srate,drate,header_length,total_size,total_sum,packet_number,iat,tcp_fin,tcp_syn,tcp_rst,tcp_psh,tcp_ack,tcp_urg,tcp_ece,tcp_cwr,ack_count,syn_count,fin_count,urg_count,rst_count,protocol_http,protocol_https,protocol_dns,protocol_tcp,protocol_udp,protocol_icmp,label,sub_label,sub_label_cat
458f0697b4645b7e535834514b56bc19,network,network_flow,flow_observed,1701558169.627569,2023-12-02T23:02:49.627569Z,,,,,,,,,,,,,,,,,,,,172.16.64.128,172.16.63.128,1883.0,52053.0,,,,,TCP,6.0,internal,14.55857801437378,64.0,12.089092755228846,12.089092755228846,0.0,13284.0,82.0,1226.0,17.0,0.0021369457244873,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,176.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
0a696d5d885c516beb8b5f32803274a5,network,network_flow,flow_observed,1701558169.629231,2023-12-02T23:02:49.629231Z,,,,,,,,,,,,,,,,,,,,172.16.63.128,172.16.64.128,52053.0,1883.0,,,,,TCP,6.0,internal,14.560240030288696,64.0,12.15639300120044,12.15639300120044,0.0,13361.0,77.0,1303.0,18.0,0.0016620159149169,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,177.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
860fa68019a071857cb86b3b198c111e,network,network_flow,flow_observed,1701594972.287557,2023-12-03T09:16:12.287557Z,,,,,,,,,,,,,,,,,,,,172.16.63.128,172.16.64.128,52053.0,1883.0,,,,,TCP,6.0,internal,2785.420688867569,64.0,12.133535208909644,12.133535208909644,0.0,2545067.0,77.0,241.0,3.0,0.0015017986297607,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22401.0,33797.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
4c713fb5598fdd3d2a6a3bf3c34e6298,network,network_flow,flow_observed,1701594972.545718,2023-12-03T09:16:12.545718Z,,,,,,,,,,,,,,,,,,,,172.16.66.128,239.255.255.250,42580.0,1900.0,,,,,UDP,17.0,outbound,3.0237860679626465,1.0,11.905604163410914,11.905604163410914,0.0,7560.0,210.0,1080.0,9.0,0.0002758502960205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0
7085e28ec0dbe501f8fd2bc100995262,network,network_flow,flow_observed,1701594972.658026,2023-12-03T09:16:12.658026Z,,,,,,,,,,,,,,,,,,,,172.16.64.128,172.16.66.128,54752.0,502.0,,,,,TCP,6.0,internal,0.0,64.0,14.538854876370472,14.538854876370472,0.0,74.0,74.0,2834.0,18.0,0.1097209453582763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
d1cbab9564a397b57ca8e75357f45235,network,network_flow,flow_observed,1701563745.054391,2023-12-03T00:35:45.054391Z,,,,,,,,,,,,,,,,,,,,172.16.63.128,172.16.64.128,52053.0,1883.0,,,,,TCP,6.0,internal,1275.0854649543762,64.0,12.13879416353775,12.13879416353775,0.0,1165493.0,77.0,159.0,2.0,0.0014460086822509,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10258.0,15478.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
b696d4c27fee711c1f86e254ee6f92fb,network,network_flow,flow_observed,1701563745.55898,2023-12-03T00:35:45.558980Z,,,,,,,,,,,,,,,,,,,,172.16.64.128,172.16.63.128,1883.0,52053.0,,,,,TCP,6.0,internal,1275.5900540351868,64.0,12.140263990779614,12.140263990779614,0.0,1166092.0,66.0,758.0,10.0,0.0004000663757324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10263.0,15486.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
58ed0556e1807bac59e91fe9ad662269,network,network_flow,flow_observed,1701563745.561092,2023-12-03T00:35:45.561092Z,,,,,,,,,,,,,,,,,,,,172.16.64.128,172.16.63.128,1883.0,52053.0,,,,,TCP,6.0,internal,1275.5921659469604,64.0,12.141027840589572,12.141027840589572,0.0,1166158.0,66.0,824.0,11.0,0.0021119117736816,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10263.0,15487.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
a496697985f329298c201f674ab95450,network,network_flow,flow_observed,1701545137.181853,2023-12-02T19:25:37.181853Z,,,,,,,,,,,,,,,,,,,,172.16.66.128,172.16.64.128,502.0,37124.0,,,,,TCP,6.0,internal,0.007112979888916,64.0,984.1163772876585,984.1163772876585,0.0,518.0,74.0,584.0,8.0,0.0002520084381103,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
7598544991abcbd80b947b1a13309024,network,network_flow,flow_observed,1701545138.747148,2023-12-02T19:25:38.747148Z,,,,,,,,,,,,,,,,,,,,172.16.63.128,172.16.64.128,52053.0,1883.0,,,,,TCP,6.0,internal,1355.5230860710144,64.0,12.139225195857668,12.139225195857668,0.0,1238893.0,77.0,450.0,6.0,0.0010700225830078,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10899.0,16455.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
99c48d799ba0732fc51fd9038d3092d0,network,network_flow,flow_observed,1701545138.885209,2023-12-02T19:25:38.885209Z,,,,,,,,,,,,,,,,,,,,172.16.65.128,172.16.65.1,60892.0,53.0,,,,,UDP,17.0,internal,0.0024290084838867,64.0,1646.762465645858,1646.762465645858,0.0,428.0,107.0,1087.0,13.0,2.5033950805664062e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0
65f4aee9c251bfcbe3dcb16745fc5c0f,network,network_flow,flow_observed,1701623585.643532,2023-12-03T17:13:05.643532Z,,,,,,,,,,,,,,,,,,,,172.16.64.128,172.16.66.128,38268.0,502.0,,,,,TCP,6.0,internal,0.1113381385803222,64.0,242.50450334699545,242.50450334699545,0.0,1934.0,66.0,502.0,7.0,0.0007719993591308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
0e3d6d5f07090ac951e750249a3f8302,network,network_flow,flow_observed,1701623585.648198,2023-12-03T17:13:05.648198Z,,,,,,,,,,,,,,,,,,,,172.16.66.128,172.16.64.128,502.0,38268.0,,,,,TCP,6.0,internal,0.1160039901733398,64.0,284.47297330625867,284.47297330625867,0.0,2330.0,66.0,898.0,13.0,0.0003077983856201,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,8.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
f1c3c3d442512d38cc503aaa2afc0c35,network,network_flow,flow_observed,1701623585.650199,2023-12-03T17:13:05.650199Z,,,,,,,,,,,,,,,,,,,,172.16.66.128,172.16.64.128,502.0,38268.0,,,,,TCP,6.0,internal,0.1180050373077392,64.0,288.1232935110486,288.1232935110486,0.0,2396.0,66.0,964.0,14.0,0.0020010471343994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,8.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
b15447619918cfe97818e70d874fb863,network,network_flow,flow_observed,1701591524.487547,2023-12-03T08:18:44.487547Z,,,,,,,,,,,,,,,,,,,,172.16.64.128,172.16.63.128,1883.0,52053.0,,,,,TCP,6.0,internal,2309.800515890121,64.0,12.136545908250003,12.136545908250003,0.0,2110882.0,66.0,1208.0,16.0,0.0002548694610595,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18576.0,28033.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
c8e7f551b61a05a9a6b5507715b2abb5,network,network_flow,flow_observed,1701591524.619341,2023-12-03T08:18:44.619341Z,,,,,,,,,,,,,,,,,,,,172.16.64.128,172.16.66.128,36372.0,502.0,,,,,TCP,6.0,internal,0.002375841140747,64.0,1262.710687405921,1262.710687405921,0.0,222.0,74.0,1496.0,0.0,1701591524.619341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
8c62c2622b09e083d054691698a72423,network,network_flow,flow_observed,1701591524.627264,2023-12-03T08:18:44.627264Z,,,,,,,,,,,,,,,,,,,,172.16.64.128,172.16.66.128,36372.0,502.0,,,,,TCP,6.0,internal,0.0102989673614501,64.0,970.9711322545548,970.9711322545548,0.0,736.0,78.0,514.0,7.0,0.0005459785461425,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
