normalized_id,source_log_type,event_kind,event_action,event_time_epoch,event_time_iso,source,entity_id,entity_type,source_entity_id,target_entity_id,process_pid,process_ppid,process_tgid,process_name,process_exe,process_command_line,user_uid,user_euid,group_gid,group_egid,file_path,file_subtype,file_permissions,file_mode,src_ip,dst_ip,src_port,dst_port,local_address,local_port,remote_address,remote_port,protocol_name,protocol_number,network_direction,flow_duration,duration,rate,srate,drate,header_length,total_size,total_sum,packet_number,iat,tcp_fin,tcp_syn,tcp_rst,tcp_psh,tcp_ack,tcp_urg,tcp_ece,tcp_cwr,ack_count,syn_count,fin_count,urg_count,rst_count,protocol_http,protocol_https,protocol_dns,protocol_tcp,protocol_udp,protocol_icmp,label,sub_label,sub_label_cat
8cd3bfd0a256ea86afe2ff8a4ffeeaab,network,network_flow,flow_observed,1701594972.720028,2023-12-03T09:16:12.720028Z,,,,,,,,,,,,,,,,,,,,172.16.65.128,239.255.255.250,55976.0,1900.0,,,,,UDP,17.0,outbound,1.0092108249664309,1.0,16.844845080377997,16.844845080377997,0.0,3655.0,215.0,1432.0,8.0,0.0001039505004882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0
59db4597ed4478361cb1819ba4e2319a,network,network_flow,flow_observed,1701594973.11171,2023-12-03T09:16:13.111710Z,,,,,,,,,,,,,,,,,,,,172.16.67.128,224.0.0.251,5353.0,5353.0,,,,,UDP,17.0,outbound,0.0,255.0,12.134559081557162,12.134559081557162,0.0,87.0,87.0,1069.0,15.0,0.3174941539764404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0
37eff3b4708a9b44c74fb2f17805e004,network,network_flow,flow_observed,1701563746.059882,2023-12-03T00:35:46.059882Z,,,,,,,,,,,,,,,,,,,,172.16.64.128,172.16.63.128,1883.0,52053.0,,,,,TCP,6.0,internal,1276.0909559726715,64.0,12.140200451614025,12.140200451614025,0.0,1166542.0,66.0,1110.0,16.0,0.000303030014038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10267.0,15492.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
1ab9182c94dab9c00fead4f76af91d66,network,network_flow,flow_observed,1701563747.748823,2023-12-03T00:35:47.748823Z,,,,,,,,,,,,,,,,,,,,172.16.66.128,172.16.64.128,502.0,48754.0,,,,,TCP,6.0,internal,0.0189909934997558,64.0,947.8177116026816,947.8177116026816,0.0,1300.0,66.0,1226.0,17.0,0.0020008087158203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
fab4643ffce49af417f80d76a9c29112,network,network_flow,flow_observed,1701563747.749049,2023-12-03T00:35:47.749049Z,,,,,,,,,,,,,,,,,,,,172.16.66.128,172.16.64.128,502.0,48754.0,,,,,TCP,6.0,internal,0.0192170143127441,64.0,988.7071784819236,988.7071784819236,0.0,1366.0,66.0,1292.0,18.0,0.0002260208129882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
5a8beaaf89762b060912933ffa8817f3,network,network_flow,flow_observed,1701545137.193741,2023-12-02T19:25:37.193741Z,,,,,,,,,,,,,,,,,,,,172.16.66.128,172.16.64.128,502.0,37124.0,,,,,TCP,6.0,internal,0.0190010070800781,64.0,999.9469985946596,999.9469985946596,0.0,1366.0,66.0,1432.0,0.0,1701545137.193741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
07f875b0530b97827fec64cb9ce3b94f,network,network_flow,flow_observed,1701545137.230993,2023-12-02T19:25:37.230993Z,,,,,,,,,,,,,,,,,,,,172.16.66.128,172.16.64.128,502.0,37124.0,,,,,TCP,6.0,internal,0.0562529563903808,64.0,373.3137126921023,373.3137126921023,0.0,1508.0,76.0,142.0,2.0,0.035140037536621,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
978c92b32f90e5a1d1c38ea3b68bdd40,network,network_flow,flow_observed,1701545137.235387,2023-12-02T19:25:37.235387Z,,,,,,,,,,,,,,,,,,,,172.16.66.128,172.16.64.128,502.0,37124.0,,,,,TCP,6.0,internal,0.0606470108032226,64.0,395.7326120799459,395.7326120799459,0.0,1736.0,76.0,370.0,5.0,0.0021281242370605,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
7007714a9807c57342c296189c6252d1,network,network_flow,flow_observed,1701623585.36952,2023-12-03T17:13:05.369520Z,,,,,,,,,,,,,,,,,,,,172.16.63.128,172.16.64.128,52053.0,1883.0,,,,,TCP,6.0,internal,2346.5003459453583,64.0,12.155975194842023,12.155975194842023,0.0,2147652.0,77.0,1360.0,18.0,0.0021288394927978,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18882.0,28524.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
1a7d3c209b44dbca2ed9cc783e80ab76,network,network_flow,flow_observed,1701623587.532423,2023-12-03T17:13:07.532423Z,,,,,,,,,,,,,,,,,,,,172.16.64.128,172.16.66.128,38274.0,502.0,,,,,TCP,6.0,internal,0.0,64.0,12.156639517498643,12.156639517498643,0.0,74.0,74.0,1299.0,16.0,0.1523830890655517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
0c311a73c697fd058f60110f9383c48c,network,network_flow,flow_observed,1701623587.655533,2023-12-03T17:13:07.655533Z,,,,,,,,,,,,,,,,,,,,172.16.65.128,172.16.65.1,40843.0,53.0,,,,,UDP,17.0,internal,5.009795188903809,64.0,4.391397087195856,4.391397087195856,0.0,2090.0,95.0,1243.0,14.0,3.0994415283203125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0
0694f9c67a9bde4972da0c915803d70f,network,network_flow,flow_observed,1701591524.471835,2023-12-03T08:18:44.471835Z,,,,,,,,,,,,,,,,,,,,172.16.64.128,172.16.63.128,1883.0,52053.0,,,,,TCP,6.0,internal,2309.78480386734,64.0,12.135329643293415,12.135329643293415,0.0,2110662.0,84.0,988.0,13.0,0.0021398067474365,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18574.0,28030.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
2c9ad0f7ea0f926423ddf7c611c9dfff,network,network_flow,flow_observed,1701591524.487292,2023-12-03T08:18:44.487292Z,,,,,,,,,,,,,,,,,,,,172.16.63.128,172.16.64.128,52053.0,1883.0,,,,,TCP,6.0,internal,2309.8002610206604,64.0,12.136114309560751,12.136114309560751,0.0,2110816.0,77.0,1142.0,15.0,0.0021290779113769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18576.0,28032.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
df80701fe7775bee7f9383c51ae0f47e,network,network_flow,flow_observed,1701591524.489659,2023-12-03T08:18:44.489659Z,,,,,,,,,,,,,,,,,,,,172.16.64.128,172.16.63.128,1883.0,52053.0,,,,,TCP,6.0,internal,2309.8026280403137,64.0,12.136967747666237,12.136967747666237,0.0,2110948.0,66.0,1274.0,17.0,0.0021121501922607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18576.0,28034.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0
